date,location,location_name,count
2022-09-24,15,Hawaii,3
2022-09-24,19,Iowa,2
2022-09-24,16,Idaho,3
2022-09-24,17,Illinois,15
2022-09-24,18,Indiana,32
2022-09-24,20,Kansas,1
2022-09-24,21,Kentucky,10
2022-09-24,22,Louisiana,20
2022-09-24,25,Massachusetts,4
2022-09-24,24,Maryland,3
2022-09-24,23,Maine,0
2022-09-24,26,Michigan,7
2022-09-24,27,Minnesota,2
2022-09-24,29,Missouri,8
2022-09-24,28,Mississippi,20
2022-09-24,30,Montana,0
2022-09-24,37,North Carolina,11
2022-09-24,38,North Dakota,1
2022-09-24,31,Nebraska,2
2022-09-24,33,New Hampshire,1
2022-09-24,34,New Jersey,15
2022-09-24,35,New Mexico,6
2022-09-24,32,Nevada,10
2022-09-24,36,New York,11
2022-09-24,39,Ohio,11
2022-09-24,40,Oklahoma,6
2022-09-24,41,Oregon,2
2022-09-24,42,Pennsylvania,34
2022-09-24,72,Puerto Rico,43
2022-09-24,44,Rhode Island,0
2022-09-24,45,South Carolina,17
2022-09-24,46,South Dakota,7
2022-09-24,47,Tennessee,33
2022-09-24,48,Texas,129
2022-09-24,US,US,696
2022-09-24,49,Utah,1
2022-09-24,51,Virginia,16
2022-09-24,50,Vermont,0
2022-09-24,53,Washington,7
2022-09-24,55,Wisconsin,4
2022-09-24,54,West Virginia,1
2022-09-24,56,Wyoming,0
2022-09-17,02,Alaska,0
2022-09-17,01,Alabama,17
2022-09-17,05,Arkansas,5
2022-09-17,04,Arizona,7
2022-09-17,06,California,21
2022-09-17,08,Colorado,3
2022-09-17,09,Connecticut,5
2022-09-17,11,District of Columbia,0
2022-09-17,10,Delaware,2
2022-09-17,12,Florida,79
2022-09-17,13,Georgia,36
2022-09-17,15,Hawaii,2
2022-09-17,19,Iowa,1
2022-09-17,16,Idaho,0
2022-09-17,17,Illinois,4
2022-09-17,18,Indiana,26
2022-09-17,20,Kansas,0
2022-09-17,21,Kentucky,5
2022-09-17,22,Louisiana,20
2022-09-17,25,Massachusetts,3
2022-09-17,24,Maryland,8
2022-09-17,23,Maine,0
2022-09-17,26,Michigan,2
2022-09-17,27,Minnesota,0
2022-09-17,29,Missouri,6
2022-09-17,28,Mississippi,36
2022-09-17,30,Montana,1
2022-09-17,37,North Carolina,17
2022-09-17,38,North Dakota,0
2022-09-17,31,Nebraska,9
2022-09-17,33,New Hampshire,3
2022-09-17,34,New Jersey,10
2022-09-17,35,New Mexico,4
2022-09-17,32,Nevada,6
2022-09-17,36,New York,20
2022-09-17,39,Ohio,7
2022-09-17,40,Oklahoma,13
2022-09-17,41,Oregon,0
2022-09-17,42,Pennsylvania,32
2022-09-17,72,Puerto Rico,47
2022-09-17,44,Rhode Island,0
2022-09-17,45,South Carolina,9
2022-09-17,46,South Dakota,7
2022-09-17,47,Tennessee,18
2022-09-17,48,Texas,123
2022-09-17,US,US,658
2022-09-17,49,Utah,0
2022-09-17,51,Virginia,27
2022-09-17,50,Vermont,0
2022-09-17,53,Washington,16
2022-09-17,55,Wisconsin,0
2022-09-17,54,West Virginia,1
2022-09-17,56,Wyoming,0
2022-09-10,02,Alaska,5
2022-09-10,01,Alabama,10
2022-09-10,05,Arkansas,6
2022-09-10,04,Arizona,5
2022-09-10,06,California,37
2022-09-10,08,Colorado,2
2022-09-10,09,Connecticut,3
2022-09-10,11,District of Columbia,0
2022-09-10,10,Delaware,0
2022-09-10,12,Florida,56
2022-09-10,13,Georgia,37
2022-09-10,15,Hawaii,1
2022-09-10,19,Iowa,0
2022-09-10,16,Idaho,0
2022-09-10,17,Illinois,5
2022-09-10,18,Indiana,26
2022-09-10,20,Kansas,1
2022-09-10,21,Kentucky,18
2022-09-10,22,Louisiana,15
2022-09-10,25,Massachusetts,4
2022-09-10,24,Maryland,4
2022-09-10,23,Maine,0
2022-09-10,26,Michigan,9
2022-09-10,27,Minnesota,1
2022-09-10,29,Missouri,4
2022-09-10,28,Mississippi,18
2022-09-10,30,Montana,0
2022-09-10,37,North Carolina,13
2022-09-10,38,North Dakota,0
2022-09-10,31,Nebraska,2
2022-09-10,33,New Hampshire,0
2022-09-10,34,New Jersey,12
2022-09-10,35,New Mexico,11
2022-09-10,32,Nevada,6
2022-09-10,36,New York,15
2022-09-10,39,Ohio,16
2022-09-10,40,Oklahoma,11
2022-09-10,41,Oregon,1
2022-09-10,42,Pennsylvania,38
2022-09-10,72,Puerto Rico,39
2022-09-10,44,Rhode Island,0
2022-09-10,45,South Carolina,8
2022-09-10,46,South Dakota,7
2022-09-10,47,Tennessee,25
2022-09-10,48,Texas,113
2022-09-10,US,US,615
2022-09-10,49,Utah,1
2022-09-10,51,Virginia,20
2022-09-10,50,Vermont,0
2022-09-10,53,Washington,10
2022-09-10,55,Wisconsin,0
2022-09-10,54,West Virginia,0
2022-09-10,56,Wyoming,0
2022-09-03,02,Alaska,0
2022-09-03,01,Alabama,23
2022-09-03,05,Arkansas,7
2022-09-03,04,Arizona,17
2022-09-03,06,California,33
2022-09-03,08,Colorado,1
2022-09-03,09,Connecticut,4
2022-09-03,11,District of Columbia,0
2022-09-03,10,Delaware,3
2022-09-03,12,Florida,68
2022-09-03,13,Georgia,20
2022-09-03,15,Hawaii,2
2022-09-03,19,Iowa,3
2022-09-03,16,Idaho,3
2022-09-03,17,Illinois,10
2022-09-03,18,Indiana,20
2022-09-03,20,Kansas,2
2022-09-03,21,Kentucky,7
2022-09-03,22,Louisiana,8
2022-09-03,25,Massachusetts,8
2022-09-03,24,Maryland,0
2022-09-03,23,Maine,0
2022-09-03,26,Michigan,1
2022-09-03,27,Minnesota,1
2022-09-03,29,Missouri,10
2022-09-03,28,Mississippi,22
2022-09-03,30,Montana,0
2022-09-03,37,North Carolina,9
2022-09-03,38,North Dakota,3
2022-09-03,31,Nebraska,8
2022-09-03,33,New Hampshire,0
2022-09-03,34,New Jersey,10
2022-09-03,35,New Mexico,17
2022-09-03,32,Nevada,4
2022-09-03,36,New York,23
2022-09-03,39,Ohio,13
2022-09-03,40,Oklahoma,7
2022-09-03,41,Oregon,0
2022-09-03,42,Pennsylvania,32
2022-09-03,72,Puerto Rico,28
2022-09-03,44,Rhode Island,0
2022-09-03,45,South Carolina,13
2022-09-03,46,South Dakota,7
2022-09-03,47,Tennessee,15
2022-09-03,48,Texas,95
2022-09-03,US,US,601
2022-09-03,49,Utah,1
2022-09-03,51,Virginia,29
2022-09-03,50,Vermont,1
2022-09-03,53,Washington,8
2022-09-03,55,Wisconsin,3
2022-09-03,54,West Virginia,2
2022-09-03,56,Wyoming,0
2022-08-27,02,Alaska,1
2022-08-27,01,Alabama,19
2022-08-27,05,Arkansas,4
2022-08-27,04,Arizona,19
2022-08-27,06,California,30
2022-08-27,08,Colorado,2
2022-08-27,09,Connecticut,8
2022-08-27,11,District of Columbia,1
2022-08-27,10,Delaware,1
2022-08-27,12,Florida,77
2022-08-27,13,Georgia,19
2022-08-27,15,Hawaii,1
2022-08-27,19,Iowa,1
2022-08-27,16,Idaho,1
2022-08-27,17,Illinois,16
2022-08-27,18,Indiana,15
2022-08-27,20,Kansas,1
2022-08-27,21,Kentucky,4
2022-08-27,22,Louisiana,8
2022-08-27,25,Massachusetts,10
2022-08-27,24,Maryland,7
2022-08-27,23,Maine,0
2022-08-27,26,Michigan,2
2022-08-27,27,Minnesota,1
2022-08-27,29,Missouri,5
2022-08-27,28,Mississippi,13
2022-08-27,30,Montana,0
2022-08-27,37,North Carolina,13
2022-08-27,38,North Dakota,0
2022-08-27,31,Nebraska,9
2022-08-27,33,New Hampshire,0
2022-08-27,34,New Jersey,14
2022-08-27,35,New Mexico,7
2022-08-27,32,Nevada,6
2022-08-27,36,New York,25
2022-08-27,39,Ohio,12
2022-08-27,40,Oklahoma,8
2022-08-27,41,Oregon,0
2022-08-27,42,Pennsylvania,31
2022-08-27,72,Puerto Rico,22
2022-08-27,44,Rhode Island,0
2022-08-27,45,South Carolina,8
2022-08-27,46,South Dakota,7
2022-08-27,47,Tennessee,15
2022-08-27,48,Texas,97
2022-08-27,US,US,576
2022-08-27,49,Utah,0
2022-08-27,51,Virginia,24
2022-08-27,50,Vermont,0
2022-08-27,53,Washington,7
2022-08-27,55,Wisconsin,2
2022-08-27,54,West Virginia,3
2022-08-27,56,Wyoming,0
2022-08-20,02,Alaska,1
2022-08-20,01,Alabama,12
2022-08-20,05,Arkansas,3
2022-08-20,04,Arizona,15
2022-08-20,06,California,39
2022-08-20,08,Colorado,11
2022-08-20,09,Connecticut,2
2022-08-20,11,District of Columbia,0
2022-08-20,10,Delaware,1
2022-08-20,12,Florida,72
2022-08-20,13,Georgia,18
2022-08-20,15,Hawaii,1
2022-08-20,19,Iowa,4
2022-08-20,16,Idaho,2
2022-08-20,17,Illinois,12
2022-08-20,18,Indiana,11
2022-08-20,20,Kansas,3
2022-08-20,21,Kentucky,6
2022-08-20,22,Louisiana,7
2022-08-20,25,Massachusetts,5
2022-08-20,24,Maryland,8
2022-08-20,23,Maine,0
2022-08-20,26,Michigan,2
2022-08-20,27,Minnesota,0
2022-08-20,29,Missouri,15
2022-08-20,28,Mississippi,15
2022-08-20,30,Montana,1
2022-08-20,37,North Carolina,13
2022-08-20,38,North Dakota,0
2022-08-20,31,Nebraska,6
2022-08-20,33,New Hampshire,0
2022-08-20,34,New Jersey,11
2022-08-20,35,New Mexico,6
2022-08-20,32,Nevada,2
2022-08-20,36,New York,16
2022-08-20,39,Ohio,12
2022-08-20,40,Oklahoma,6
2022-08-20,41,Oregon,0
2022-08-20,42,Pennsylvania,44
2022-08-20,72,Puerto Rico,15
2022-08-20,44,Rhode Island,0
2022-08-20,45,South Carolina,9
2022-08-20,46,South Dakota,7
2022-08-20,47,Tennessee,16
2022-08-20,48,Texas,110
2022-08-20,US,US,574
2022-08-20,49,Utah,1
2022-08-20,51,Virginia,19
2022-08-20,50,Vermont,0
2022-08-20,53,Washington,12
2022-08-20,55,Wisconsin,1
2022-08-20,54,West Virginia,2
2022-08-20,56,Wyoming,0
2022-08-13,02,Alaska,1
2022-08-13,01,Alabama,16
2022-08-13,05,Arkansas,9
2022-08-13,04,Arizona,11
2022-08-13,06,California,40
2022-08-13,08,Colorado,10
2022-08-13,09,Connecticut,1
2022-08-13,11,District of Columbia,0
2022-08-13,10,Delaware,1
2022-08-13,12,Florida,89
2022-08-13,13,Georgia,11
2022-08-13,15,Hawaii,1
2022-08-13,19,Iowa,1
2022-08-13,16,Idaho,0
2022-08-13,17,Illinois,12
2022-08-13,18,Indiana,5
2022-08-13,20,Kansas,2
2022-08-13,21,Kentucky,8
2022-08-13,22,Louisiana,7
2022-08-13,25,Massachusetts,8
2022-08-13,24,Maryland,5
2022-08-13,23,Maine,2
2022-08-13,26,Michigan,3
2022-08-13,27,Minnesota,5
2022-08-13,29,Missouri,15
2022-08-13,28,Mississippi,14
2022-08-13,30,Montana,0
2022-08-13,37,North Carolina,11
2022-08-13,38,North Dakota,3
2022-08-13,31,Nebraska,0
2022-08-13,33,New Hampshire,1
2022-08-13,34,New Jersey,9
2022-08-13,35,New Mexico,11
2022-08-13,32,Nevada,1
2022-08-13,36,New York,11
2022-08-13,39,Ohio,1
2022-08-13,40,Oklahoma,11
2022-08-13,41,Oregon,2
2022-08-13,42,Pennsylvania,31
2022-08-13,72,Puerto Rico,24
2022-08-13,44,Rhode Island,0
2022-08-13,45,South Carolina,11
2022-08-13,46,South Dakota,7
2022-08-13,47,Tennessee,18
2022-08-13,48,Texas,85
2022-08-13,US,US,572
2022-08-13,49,Utah,3
2022-08-13,51,Virginia,38
2022-08-13,50,Vermont,0
2022-08-13,53,Washington,15
2022-08-13,55,Wisconsin,1
2022-08-13,54,West Virginia,1
2022-08-13,56,Wyoming,0
2022-08-06,02,Alaska,0
2022-08-06,01,Alabama,15
2022-08-06,05,Arkansas,6
2022-08-06,04,Arizona,11
2022-08-06,06,California,41
2022-08-06,08,Colorado,12
2022-08-06,09,Connecticut,3
2022-08-06,11,District of Columbia,2
2022-08-06,10,Delaware,0
2022-08-06,12,Florida,81
2022-08-06,13,Georgia,34
2022-08-06,15,Hawaii,3
2022-08-06,19,Iowa,1
2022-08-06,16,Idaho,2
2022-08-06,17,Illinois,13
2022-08-06,18,Indiana,14
2022-08-06,20,Kansas,2
2022-08-06,21,Kentucky,7
2022-08-06,22,Louisiana,5
2022-08-06,25,Massachusetts,12
2022-08-06,24,Maryland,4
2022-08-06,23,Maine,0
2022-08-06,26,Michigan,1
2022-08-06,27,Minnesota,2
2022-08-06,29,Missouri,24
2022-08-06,28,Mississippi,20
2022-08-06,30,Montana,0
2022-08-06,37,North Carolina,2
2022-08-06,38,North Dakota,1
2022-08-06,31,Nebraska,3
2022-08-06,33,New Hampshire,1
2022-08-06,34,New Jersey,17
2022-08-06,35,New Mexico,2
2022-08-06,32,Nevada,2
2022-08-06,36,New York,11
2022-08-06,39,Ohio,4
2022-08-06,40,Oklahoma,22
2022-08-06,41,Oregon,1
2022-08-06,42,Pennsylvania,29
2022-08-06,72,Puerto Rico,13
2022-08-06,44,Rhode Island,0
2022-08-06,45,South Carolina,11
2022-08-06,46,South Dakota,5
2022-08-06,47,Tennessee,46
2022-08-06,48,Texas,87
2022-08-06,US,US,623
2022-08-06,49,Utah,0
2022-08-06,51,Virginia,19
2022-08-06,50,Vermont,0
2022-08-06,53,Washington,17
2022-08-06,55,Wisconsin,6
2022-08-06,54,West Virginia,9
2022-08-06,56,Wyoming,0
2022-07-30,02,Alaska,0
2022-07-30,01,Alabama,16
2022-07-30,05,Arkansas,7
2022-07-30,04,Arizona,20
2022-07-30,06,California,49
2022-07-30,08,Colorado,9
2022-07-30,09,Connecticut,3
2022-07-30,11,District of Columbia,0
2022-07-30,10,Delaware,2
2022-07-30,12,Florida,88
2022-07-30,13,Georgia,31
2022-07-30,15,Hawaii,2
2022-07-30,19,Iowa,0
2022-07-30,16,Idaho,1
2022-07-30,17,Illinois,13
2022-07-30,18,Indiana,15
2022-07-30,20,Kansas,5
2022-07-30,21,Kentucky,7
2022-07-30,22,Louisiana,2
2022-07-30,25,Massachusetts,4
2022-07-30,24,Maryland,4
2022-07-30,23,Maine,0
2022-07-30,26,Michigan,4
2022-07-30,27,Minnesota,3
2022-07-30,29,Missouri,12
2022-07-30,28,Mississippi,18
2022-07-30,30,Montana,0
2022-07-30,37,North Carolina,14
2022-07-30,38,North Dakota,0
2022-07-30,31,Nebraska,3
2022-07-30,33,New Hampshire,2
2022-07-30,34,New Jersey,9
2022-07-30,35,New Mexico,3
2022-07-30,32,Nevada,5
2022-07-30,36,New York,17
2022-07-30,39,Ohio,8
2022-07-30,40,Oklahoma,7
2022-07-30,41,Oregon,1
2022-07-30,42,Pennsylvania,28
2022-07-30,72,Puerto Rico,18
2022-07-30,44,Rhode Island,0
2022-07-30,45,South Carolina,20
2022-07-30,46,South Dakota,10
2022-07-30,47,Tennessee,21
2022-07-30,48,Texas,84
2022-07-30,US,US,619
2022-07-30,49,Utah,1
2022-07-30,51,Virginia,35
2022-07-30,50,Vermont,0
2022-07-30,53,Washington,13
2022-07-30,55,Wisconsin,2
2022-07-30,54,West Virginia,1
2022-07-30,56,Wyoming,2
2022-07-23,02,Alaska,0
2022-07-23,01,Alabama,11
2022-07-23,05,Arkansas,14
2022-07-23,04,Arizona,19
2022-07-23,06,California,67
2022-07-23,08,Colorado,9
2022-07-23,09,Connecticut,6
2022-07-23,11,District of Columbia,0
2022-07-23,10,Delaware,0
2022-07-23,12,Florida,105
2022-07-23,13,Georgia,26
2022-07-23,15,Hawaii,1
2022-07-23,19,Iowa,1
2022-07-23,16,Idaho,0
2022-07-23,17,Illinois,4
2022-07-23,18,Indiana,7
2022-07-23,20,Kansas,4
2022-07-23,21,Kentucky,4
2022-07-23,22,Louisiana,15
2022-07-23,25,Massachusetts,11
2022-07-23,24,Maryland,5
2022-07-23,23,Maine,2
2022-07-23,26,Michigan,7
2022-07-23,27,Minnesota,3
2022-07-23,29,Missouri,19
2022-07-23,28,Mississippi,23
2022-07-23,30,Montana,0
2022-07-23,37,North Carolina,39
2022-07-23,38,North Dakota,2
2022-07-23,31,Nebraska,1
2022-07-23,33,New Hampshire,2
2022-07-23,34,New Jersey,8
2022-07-23,35,New Mexico,5
2022-07-23,32,Nevada,4
2022-07-23,36,New York,10
2022-07-23,39,Ohio,11
2022-07-23,40,Oklahoma,6
2022-07-23,41,Oregon,1
2022-07-23,42,Pennsylvania,34
2022-07-23,72,Puerto Rico,15
2022-07-23,44,Rhode Island,0
2022-07-23,45,South Carolina,16
2022-07-23,46,South Dakota,6
2022-07-23,47,Tennessee,15
2022-07-23,48,Texas,105
2022-07-23,US,US,708
2022-07-23,49,Utah,0
2022-07-23,51,Virginia,38
2022-07-23,50,Vermont,0
2022-07-23,53,Washington,23
2022-07-23,55,Wisconsin,0
2022-07-23,54,West Virginia,4
2022-07-23,56,Wyoming,0
2022-07-16,02,Alaska,0
2022-07-16,01,Alabama,22
2022-07-16,05,Arkansas,20
2022-07-16,04,Arizona,14
2022-07-16,06,California,104
2022-07-16,08,Colorado,10
2022-07-16,09,Connecticut,3
2022-07-16,11,District of Columbia,1
2022-07-16,10,Delaware,1
2022-07-16,12,Florida,136
2022-07-16,13,Georgia,27
2022-07-16,15,Hawaii,0
2022-07-16,19,Iowa,0
2022-07-16,16,Idaho,5
2022-07-16,17,Illinois,12
2022-07-16,18,Indiana,13
2022-07-16,20,Kansas,1
2022-07-16,21,Kentucky,8
2022-07-16,22,Louisiana,5
2022-07-16,25,Massachusetts,17
2022-07-16,24,Maryland,8
2022-07-16,23,Maine,0
2022-07-16,26,Michigan,7
2022-07-16,27,Minnesota,2
2022-07-16,29,Missouri,12
2022-07-16,28,Mississippi,21
2022-07-16,30,Montana,2
2022-07-16,37,North Carolina,43
2022-07-16,38,North Dakota,1
2022-07-16,31,Nebraska,7
2022-07-16,33,New Hampshire,0
2022-07-16,34,New Jersey,21
2022-07-16,35,New Mexico,6
2022-07-16,32,Nevada,16
2022-07-16,36,New York,38
2022-07-16,39,Ohio,7
2022-07-16,40,Oklahoma,24
2022-07-16,41,Oregon,7
2022-07-16,42,Pennsylvania,26
2022-07-16,72,Puerto Rico,16
2022-07-16,44,Rhode Island,1
2022-07-16,45,South Carolina,9
2022-07-16,46,South Dakota,0
2022-07-16,47,Tennessee,8
2022-07-16,48,Texas,110
2022-07-16,US,US,861
2022-07-16,49,Utah,0
2022-07-16,51,Virginia,26
2022-07-16,50,Vermont,1
2022-07-16,53,Washington,30
2022-07-16,55,Wisconsin,2
2022-07-16,54,West Virginia,8
2022-07-16,56,Wyoming,3
2022-07-09,02,Alaska,3
2022-07-09,01,Alabama,25
2022-07-09,05,Arkansas,5
2022-07-09,04,Arizona,15
2022-07-09,06,California,125
2022-07-09,08,Colorado,11
2022-07-09,09,Connecticut,5
2022-07-09,11,District of Columbia,2
2022-07-09,10,Delaware,1
2022-07-09,12,Florida,175
2022-07-09,13,Georgia,24
2022-07-09,15,Hawaii,3
2022-07-09,19,Iowa,4
2022-07-09,16,Idaho,4
2022-07-09,17,Illinois,11
2022-07-09,18,Indiana,10
2022-07-09,20,Kansas,3
2022-07-09,21,Kentucky,8
2022-07-09,22,Louisiana,2
2022-07-09,25,Massachusetts,12
2022-07-09,24,Maryland,15
2022-07-09,23,Maine,1
2022-07-09,26,Michigan,11
2022-07-09,27,Minnesota,2
2022-07-09,29,Missouri,16
2022-07-09,28,Mississippi,21
2022-07-09,30,Montana,2
2022-07-09,37,North Carolina,16
2022-07-09,38,North Dakota,0
2022-07-09,31,Nebraska,5
2022-07-09,33,New Hampshire,1
2022-07-09,34,New Jersey,18
2022-07-09,35,New Mexico,0
2022-07-09,32,Nevada,22
2022-07-09,36,New York,36
2022-07-09,39,Ohio,9
2022-07-09,40,Oklahoma,27
2022-07-09,41,Oregon,0
2022-07-09,42,Pennsylvania,41
2022-07-09,72,Puerto Rico,17
2022-07-09,44,Rhode Island,0
2022-07-09,45,South Carolina,16
2022-07-09,46,South Dakota,0
2022-07-09,47,Tennessee,13
2022-07-09,48,Texas,78
2022-07-09,US,US,884
2022-07-09,49,Utah,0
2022-07-09,51,Virginia,27
2022-07-09,50,Vermont,1
2022-07-09,53,Washington,31
2022-07-09,55,Wisconsin,1
2022-07-09,54,West Virginia,7
2022-07-09,56,Wyoming,2
2022-07-02,02,Alaska,2
2022-07-02,01,Alabama,8
2022-07-02,05,Arkansas,12
2022-07-02,04,Arizona,16
2022-07-02,06,California,199
2022-07-02,08,Colorado,14
2022-07-02,09,Connecticut,8
2022-07-02,11,District of Columbia,1
2022-07-02,10,Delaware,1
2022-07-02,12,Florida,223
2022-07-02,13,Georgia,34
2022-07-02,15,Hawaii,3
2022-07-02,19,Iowa,4
2022-07-02,16,Idaho,3
2022-07-02,17,Illinois,8
2022-07-02,18,Indiana,18
2022-07-02,20,Kansas,4
2022-07-02,21,Kentucky,4
2022-07-02,22,Louisiana,5
2022-07-02,25,Massachusetts,9
2022-07-02,24,Maryland,14
2022-07-02,23,Maine,2
2022-07-02,26,Michigan,11
2022-07-02,27,Minnesota,1
2022-07-02,29,Missouri,13
2022-07-02,28,Mississippi,17
2022-07-02,30,Montana,4
2022-07-02,37,North Carolina,41
2022-07-02,38,North Dakota,0
2022-07-02,31,Nebraska,9
2022-07-02,33,New Hampshire,3
2022-07-02,34,New Jersey,15
2022-07-02,35,New Mexico,15
2022-07-02,32,Nevada,23
2022-07-02,36,New York,45
2022-07-02,39,Ohio,14
2022-07-02,40,Oklahoma,26
2022-07-02,41,Oregon,3
2022-07-02,42,Pennsylvania,43
2022-07-02,72,Puerto Rico,28
2022-07-02,44,Rhode Island,0
2022-07-02,45,South Carolina,16
2022-07-02,46,South Dakota,1
2022-07-02,47,Tennessee,28
2022-07-02,48,Texas,96
2022-07-02,US,US,1170
2022-07-02,49,Utah,7
2022-07-02,51,Virginia,47
2022-07-02,50,Vermont,3
2022-07-02,53,Washington,55
2022-07-02,55,Wisconsin,8
2022-07-02,54,West Virginia,5
2022-07-02,56,Wyoming,1
2022-06-25,02,Alaska,3
2022-06-25,01,Alabama,15
2022-06-25,05,Arkansas,16
2022-06-25,04,Arizona,38
2022-06-25,06,California,249
2022-06-25,08,Colorado,9
2022-06-25,09,Connecticut,6
2022-06-25,11,District of Columbia,3
2022-06-25,10,Delaware,3
2022-06-25,12,Florida,319
2022-06-25,13,Georgia,25
2022-06-25,15,Hawaii,6
2022-06-25,19,Iowa,6
2022-06-25,16,Idaho,2
2022-06-25,17,Illinois,20
2022-06-25,18,Indiana,23
2022-06-25,20,Kansas,4
2022-06-25,21,Kentucky,16
2022-06-25,22,Louisiana,9
2022-06-25,25,Massachusetts,18
2022-06-25,24,Maryland,22
2022-06-25,23,Maine,5
2022-06-25,26,Michigan,16
2022-06-25,27,Minnesota,0
2022-06-25,29,Missouri,20
2022-06-25,28,Mississippi,23
2022-06-25,30,Montana,0
2022-06-25,37,North Carolina,60
2022-06-25,38,North Dakota,0
2022-06-25,31,Nebraska,6
2022-06-25,33,New Hampshire,1
2022-06-25,34,New Jersey,25
2022-06-25,35,New Mexico,7
2022-06-25,32,Nevada,30
2022-06-25,36,New York,66
2022-06-25,39,Ohio,14
2022-06-25,40,Oklahoma,28
2022-06-25,41,Oregon,8
2022-06-25,42,Pennsylvania,40
2022-06-25,72,Puerto Rico,17
2022-06-25,44,Rhode Island,1
2022-06-25,45,South Carolina,34
2022-06-25,46,South Dakota,3
2022-06-25,47,Tennessee,22
2022-06-25,48,Texas,123
2022-06-25,US,US,1486
2022-06-25,49,Utah,4
2022-06-25,51,Virginia,44
2022-06-25,50,Vermont,0
2022-06-25,53,Washington,64
2022-06-25,55,Wisconsin,7
2022-06-25,54,West Virginia,6
2022-06-25,56,Wyoming,0
2022-06-18,02,Alaska,1
2022-06-18,01,Alabama,17
2022-06-18,05,Arkansas,13
2022-06-18,04,Arizona,57
2022-06-18,06,California,315
2022-06-18,08,Colorado,28
2022-06-18,09,Connecticut,14
2022-06-18,11,District of Columbia,2
2022-06-18,10,Delaware,2
2022-06-18,12,Florida,486
2022-06-18,13,Georgia,36
2022-06-18,15,Hawaii,4
2022-06-18,19,Iowa,6
2022-06-18,16,Idaho,7
2022-06-18,17,Illinois,25
2022-06-18,18,Indiana,21
2022-06-18,20,Kansas,1
2022-06-18,21,Kentucky,7
2022-06-18,22,Louisiana,14
2022-06-18,25,Massachusetts,17
2022-06-18,24,Maryland,22
2022-06-18,23,Maine,3
2022-06-18,26,Michigan,23
2022-06-18,27,Minnesota,10
2022-06-18,29,Missouri,25
2022-06-18,28,Mississippi,14
2022-06-18,30,Montana,1
2022-06-18,37,North Carolina,63
2022-06-18,38,North Dakota,0
2022-06-18,31,Nebraska,3
2022-06-18,33,New Hampshire,2
2022-06-18,34,New Jersey,46
2022-06-18,35,New Mexico,17
2022-06-18,32,Nevada,56
2022-06-18,36,New York,92
2022-06-18,39,Ohio,23
2022-06-18,40,Oklahoma,28
2022-06-18,41,Oregon,12
2022-06-18,42,Pennsylvania,47
2022-06-18,72,Puerto Rico,31
2022-06-18,44,Rhode Island,2
2022-06-18,45,South Carolina,24
2022-06-18,46,South Dakota,2
2022-06-18,47,Tennessee,29
2022-06-18,48,Texas,137
2022-06-18,US,US,1890
2022-06-18,49,Utah,2
2022-06-18,51,Virginia,36
2022-06-18,50,Vermont,2
2022-06-18,53,Washington,44
2022-06-18,55,Wisconsin,9
2022-06-18,54,West Virginia,8
2022-06-18,56,Wyoming,4
2022-06-11,02,Alaska,6
2022-06-11,01,Alabama,19
2022-06-11,05,Arkansas,22
2022-06-11,04,Arizona,97
2022-06-11,06,California,409
2022-06-11,08,Colorado,39
2022-06-11,09,Connecticut,36
2022-06-11,11,District of Columbia,2
2022-06-11,10,Delaware,6
2022-06-11,12,Florida,570
2022-06-11,13,Georgia,42
2022-06-11,15,Hawaii,3
2022-06-11,19,Iowa,9
2022-06-11,16,Idaho,7
2022-06-11,17,Illinois,17
2022-06-11,18,Indiana,11
2022-06-11,20,Kansas,3
2022-06-11,21,Kentucky,26
2022-06-11,22,Louisiana,24
2022-06-11,25,Massachusetts,50
2022-06-11,24,Maryland,19
2022-06-11,23,Maine,17
2022-06-11,26,Michigan,35
2022-06-11,27,Minnesota,4
2022-06-11,29,Missouri,18
2022-06-11,28,Mississippi,15
2022-06-11,30,Montana,10
2022-06-11,37,North Carolina,45
2022-06-11,38,North Dakota,2
2022-06-11,31,Nebraska,9
2022-06-11,33,New Hampshire,4
2022-06-11,34,New Jersey,49
2022-06-11,35,New Mexico,31
2022-06-11,32,Nevada,82
2022-06-11,36,New York,104
2022-06-11,39,Ohio,23
2022-06-11,40,Oklahoma,27
2022-06-11,41,Oregon,18
2022-06-11,42,Pennsylvania,56
2022-06-11,72,Puerto Rico,20
2022-06-11,44,Rhode Island,1
2022-06-11,45,South Carolina,33
2022-06-11,46,South Dakota,1
2022-06-11,47,Tennessee,20
2022-06-11,48,Texas,106
2022-06-11,US,US,2286
2022-06-11,49,Utah,3
2022-06-11,51,Virginia,41
2022-06-11,50,Vermont,3
2022-06-11,53,Washington,57
2022-06-11,55,Wisconsin,15
2022-06-11,54,West Virginia,13
2022-06-11,56,Wyoming,7
2022-06-04,02,Alaska,2
2022-06-04,01,Alabama,19
2022-06-04,05,Arkansas,19
2022-06-04,04,Arizona,216
2022-06-04,06,California,445
2022-06-04,08,Colorado,76
2022-06-04,09,Connecticut,20
2022-06-04,11,District of Columbia,5
2022-06-04,10,Delaware,9
